Date,Open,High,Low,Close ,Adj Close 
19-Mar-20,"5,245.42","6,329.74","5,236.97","6,191.19","6,191.19"
18-Mar-20,"5,227.11","5,331.83","5,069.34","5,238.44","5,238.44"
17-Mar-20,"5,002.58","5,371.35","4,981.91","5,225.63","5,225.63"
16-Mar-20,"5,385.23","5,385.23","4,575.36","5,014.48","5,014.48"
15-Mar-20,"5,201.07","5,836.65","5,169.28","5,392.31","5,392.31"
14-Mar-20,"5,573.08","5,625.23","5,125.07","5,200.37","5,200.37"
13-Mar-20,"5,017.83","5,838.11","4,106.98","5,563.71","5,563.71"
12-Mar-20,"7,913.62","7,929.12","4,860.35","4,970.79","4,970.79"
11-Mar-20,"7,910.09","7,950.81","7,642.81","7,911.43","7,911.43"
10-Mar-20,"7,922.15","8,136.95","7,814.76","7,909.73","7,909.73"
9-Mar-20,"8,111.15","8,177.79","7,690.10","7,923.64","7,923.64"
8-Mar-20,"8,908.21","8,914.34","8,105.25","8,108.12","8,108.12"
7-Mar-20,"9,121.60","9,163.22","8,890.74","8,909.95","8,909.95"
6-Mar-20,"9,078.31","9,167.70","9,032.08","9,122.55","9,122.55"
5-Mar-20,"8,760.29","9,142.05","8,757.25","9,078.76","9,078.76"
4-Mar-20,"8,788.54","8,843.37","8,712.43","8,755.25","8,755.25"
3-Mar-20,"8,865.39","8,901.60","8,704.99","8,787.79","8,787.79"
2-Mar-20,"8,563.26","8,921.31","8,532.63","8,869.67","8,869.67"
1-Mar-20,"8,599.76","8,726.80","8,471.21","8,562.45","8,562.45"
29-Feb-20,"8,671.21","8,775.63","8,599.51","8,599.51","8,599.51"
28-Feb-20,"8,788.73","8,890.46","8,492.93","8,672.46","8,672.46"
27-Feb-20,"8,825.09","8,932.89","8,577.20","8,784.49","8,784.49"
26-Feb-20,"9,338.29","9,354.78","8,704.43","8,820.52","8,820.52"
25-Feb-20,"9,651.31","9,652.74","9,305.02","9,341.71","9,341.71"
24-Feb-20,"9,921.58","9,951.75","9,537.04","9,650.17","9,650.17"
23-Feb-20,"9,663.32","9,937.40","9,657.79","9,924.52","9,924.52"
22-Feb-20,"9,687.71","9,698.23","9,600.73","9,663.18","9,663.18"
21-Feb-20,"9,611.78","9,723.01","9,589.74","9,686.44","9,686.44"
20-Feb-20,"9,629.33","9,643.22","9,507.90","9,608.48","9,608.48"
19-Feb-20,"10,143.80","10,191.68","9,611.22","9,633.39","9,633.39"
18-Feb-20,"9,691.23","10,161.94","9,632.38","10,142.00","10,142.00"
17-Feb-20,"9,936.56","9,938.82","9,507.64","9,690.14","9,690.14"
16-Feb-20,"9,889.18","10,053.97","9,722.39","9,934.43","9,934.43"
15-Feb-20,"10,313.86","10,341.56","9,874.43","9,889.42","9,889.42"
14-Feb-20,"10,211.55","10,322.00","10,125.53","10,312.12","10,312.12"
13-Feb-20,"10,323.96","10,457.63","10,116.16","10,214.38","10,214.38"
12-Feb-20,"10,202.39","10,393.61","10,202.39","10,326.05","10,326.05"
11-Feb-20,"9,855.89","10,210.05","9,729.33","10,208.24","10,208.24"
10-Feb-20,"10,115.56","10,165.77","9,784.56","9,856.61","9,856.61"
9-Feb-20,"9,863.89","10,129.44","9,850.39","10,116.67","10,116.67"
8-Feb-20,"9,793.07","9,876.75","9,678.91","9,865.12","9,865.12"
7-Feb-20,"9,726.00","9,834.72","9,726.00","9,795.94","9,795.94"
6-Feb-20,"9,617.82","9,824.62","9,539.82","9,729.80","9,729.80"
5-Feb-20,"9,183.42","9,701.30","9,163.70","9,613.42","9,613.42"
4-Feb-20,"9,292.84","9,331.27","9,112.81","9,180.96","9,180.96"
3-Feb-20,"9,344.68","9,540.37","9,248.63","9,293.52","9,293.52"
2-Feb-20,"9,389.82","9,468.80","9,217.82","9,344.37","9,344.37"
1-Feb-20,"9,346.36","9,439.32","9,313.24","9,392.88","9,392.88"
31-Jan-20,"9,508.31","9,521.71","9,230.78","9,350.53","9,350.53"
30-Jan-20,"9,316.02","9,553.13","9,230.90","9,508.99","9,508.99"
29-Jan-20,"9,357.47","9,406.43","9,269.47","9,316.63","9,316.63"
28-Jan-20,"8,912.52","9,358.59","8,908.45","9,358.59","9,358.59"
27-Jan-20,"8,597.31","8,977.73","8,597.31","8,909.82","8,909.82"
26-Jan-20,"8,364.41","8,602.40","8,325.50","8,596.83","8,596.83"
25-Jan-20,"8,440.12","8,458.45","8,296.22","8,367.85","8,367.85"
24-Jan-20,"8,405.57","8,514.67","8,266.84","8,445.43","8,445.43"
23-Jan-20,"8,680.65","8,687.75","8,333.64","8,406.52","8,406.52"
22-Jan-20,"8,744.21","8,792.99","8,636.75","8,680.88","8,680.88"
21-Jan-20,"8,658.99","8,755.71","8,544.52","8,745.89","8,745.89"
20-Jan-20,"8,704.63","8,745.59","8,560.47","8,657.64","8,657.64"
19-Jan-20,"8,941.45","9,164.36","8,620.08","8,706.25","8,706.25"
18-Jan-20,"8,927.21","9,012.20","8,827.33","8,942.81","8,942.81"
17-Jan-20,"8,725.21","8,958.12","8,677.32","8,929.04","8,929.04"
16-Jan-20,"8,812.48","8,846.46","8,612.10","8,723.79","8,723.79"
15-Jan-20,"8,825.34","8,890.12","8,657.19","8,807.01","8,807.01"
14-Jan-20,"8,140.93","8,879.51","8,140.93","8,827.76","8,827.76"
13-Jan-20,"8,189.77","8,197.79","8,079.70","8,144.19","8,144.19"
12-Jan-20,"8,033.26","8,200.06","8,009.06","8,192.49","8,192.49"
11-Jan-20,"8,162.19","8,218.36","8,029.64","8,037.54","8,037.54"
10-Jan-20,"7,878.31","8,166.55","7,726.77","8,166.55","8,166.55"
9-Jan-20,"8,082.30","8,082.30","7,842.40","7,879.07","7,879.07"
8-Jan-20,"8,161.94","8,396.74","7,956.77","8,079.86","8,079.86"
7-Jan-20,"7,768.68","8,178.22","7,768.23","8,163.69","8,163.69"
6-Jan-20,"7,410.45","7,781.87","7,409.29","7,769.22","7,769.22"
5-Jan-20,"7,410.45","7,544.50","7,400.54","7,411.32","7,411.32"
4-Jan-20,"7,345.38","7,427.39","7,309.51","7,410.66","7,410.66"
3-Jan-20,"6,984.43","7,413.72","6,915.00","7,344.88","7,344.88"
2-Jan-20,"7,202.55","7,212.16","6,935.27","6,985.47","6,985.47"
1-Jan-20,"7,194.89","7,254.33","7,174.94","7,200.17","7,200.17"
31-Dec-19,"7,294.44","7,335.29","7,169.78","7,193.60","7,193.60"
30-Dec-19,"7,420.27","7,454.82","7,276.31","7,293.00","7,293.00"
29-Dec-19,"7,317.65","7,513.95","7,279.87","7,422.65","7,422.65"
28-Dec-19,"7,289.03","7,399.04","7,286.91","7,317.99","7,317.99"
27-Dec-19,"7,238.14","7,363.53","7,189.93","7,290.09","7,290.09"
26-Dec-19,"7,274.80","7,388.30","7,200.39","7,238.97","7,238.97"
25-Dec-19,"7,325.76","7,357.02","7,220.99","7,275.16","7,275.16"
24-Dec-19,"7,354.39","7,535.72","7,269.53","7,322.53","7,322.53"
23-Dec-19,"7,508.90","7,656.18","7,326.19","7,355.63","7,355.63"
22-Dec-19,"7,191.19","7,518.03","7,167.18","7,511.59","7,511.59"
21-Dec-19,"7,220.59","7,223.23","7,112.74","7,191.16","7,191.16"
20-Dec-19,"7,208.64","7,257.92","7,086.12","7,218.82","7,218.82"
19-Dec-19,"7,277.59","7,346.60","7,041.38","7,202.84","7,202.84"
18-Dec-19,"6,647.70","7,324.98","6,540.05","7,276.80","7,276.80"
17-Dec-19,"6,931.32","6,964.08","6,587.97","6,640.52","6,640.52"
16-Dec-19,"7,153.66","7,171.17","6,903.68","6,932.48","6,932.48"
15-Dec-19,"7,124.24","7,181.08","6,924.38","7,152.30","7,152.30"
14-Dec-19,"7,268.90","7,308.84","7,097.21","7,124.67","7,124.67"
13-Dec-19,"7,244.66","7,293.56","7,227.12","7,269.68","7,269.68"
12-Dec-19,"7,216.74","7,266.64","7,164.74","7,243.13","7,243.13"
11-Dec-19,"7,277.20","7,324.16","7,195.53","7,217.43","7,217.43"
10-Dec-19,"7,397.13","7,424.02","7,246.04","7,278.12","7,278.12"
9-Dec-19,"7,561.80","7,618.09","7,365.99","7,400.90","7,400.90"
8-Dec-19,"7,551.34","7,634.61","7,476.09","7,564.35","7,564.35"
7-Dec-19,"7,547.27","7,589.95","7,525.71","7,556.24","7,556.24"
6-Dec-19,"7,450.56","7,547.00","7,392.18","7,547.00","7,547.00"
5-Dec-19,"7,253.24","7,743.43","7,232.68","7,448.31","7,448.31"
4-Dec-19,"7,320.13","7,539.78","7,170.92","7,252.03","7,252.03"
3-Dec-19,"7,323.98","7,418.86","7,229.36","7,320.15","7,320.15"
2-Dec-19,"7,424.04","7,474.82","7,233.40","7,321.99","7,321.99"
1-Dec-19,"7,571.62","7,571.62","7,291.34","7,424.29","7,424.29"
30-Nov-19,"7,764.06","7,836.10","7,515.85","7,569.63","7,569.63"
29-Nov-19,"7,466.73","7,781.18","7,460.76","7,761.24","7,761.24"
28-Nov-19,"7,536.82","7,730.07","7,454.12","7,463.11","7,463.11"
27-Nov-19,"7,220.88","7,619.69","6,974.17","7,531.66","7,531.66"
26-Nov-19,"7,145.16","7,320.23","7,098.57","7,218.37","7,218.37"
25-Nov-19,"7,039.98","7,319.86","6,617.17","7,146.13","7,146.13"
24-Nov-19,"7,398.63","7,408.58","7,029.29","7,047.92","7,047.92"
23-Nov-19,"7,296.16","7,442.26","7,151.42","7,397.80","7,397.80"
22-Nov-19,"7,643.57","7,697.38","6,936.71","7,296.58","7,296.58"
21-Nov-19,"8,023.64","8,110.10","7,597.38","7,642.75","7,642.75"
20-Nov-19,"8,203.61","8,237.24","8,010.51","8,027.27","8,027.27"
19-Nov-19,"8,305.13","8,408.52","8,099.96","8,206.15","8,206.15"
18-Nov-19,"8,573.98","8,653.28","8,273.57","8,309.29","8,309.29"
17-Nov-19,"8,549.47","8,727.79","8,500.97","8,577.98","8,577.98"
16-Nov-19,"8,491.17","8,592.00","8,473.97","8,550.76","8,550.76"
15-Nov-19,"8,705.71","8,730.87","8,484.84","8,491.99","8,491.99"
14-Nov-19,"8,811.94","8,826.94","8,692.55","8,708.09","8,708.09"
13-Nov-19,"8,812.03","8,836.84","8,761.65","8,808.26","8,808.26"
12-Nov-19,"8,759.75","8,853.77","8,685.43","8,815.66","8,815.66"
11-Nov-19,"9,056.92","9,081.28","8,700.61","8,757.79","8,757.79"
10-Nov-19,"8,812.49","9,103.83","8,806.16","9,055.53","9,055.53"
9-Nov-19,"8,809.47","8,891.82","8,793.16","8,813.58","8,813.58"
8-Nov-19,"9,265.37","9,272.76","8,775.53","8,804.88","8,804.88"
7-Nov-19,"9,352.39","9,368.48","9,202.35","9,267.56","9,267.56"
6-Nov-19,"9,340.86","9,423.24","9,305.91","9,360.88","9,360.88"
5-Nov-19,"9,413.00","9,457.42","9,256.93","9,342.53","9,342.53"
4-Nov-19,"9,235.61","9,505.05","9,191.49","9,412.61","9,412.61"
3-Nov-19,"9,324.79","9,379.81","9,141.25","9,235.35","9,235.35"
2-Nov-19,"9,259.78","9,377.49","9,249.59","9,324.72","9,324.72"
1-Nov-19,"9,193.99","9,275.66","9,132.05","9,261.10","9,261.10"
31-Oct-19,"9,202.46","9,383.16","9,028.72","9,199.58","9,199.58"
30-Oct-19,"9,422.46","9,426.87","9,085.37","9,205.73","9,205.73"
29-Oct-19,"9,248.44","9,516.18","9,232.65","9,427.69","9,427.69"
28-Oct-19,"9,565.10","9,805.12","9,256.15","9,256.15","9,256.15"
27-Oct-19,"9,241.71","9,749.53","9,112.54","9,551.71","9,551.71"
26-Oct-19,"8,667.58","10,021.74","8,662.62","9,244.97","9,244.97"
25-Oct-19,"7,490.70","8,691.54","7,479.98","8,660.70","8,660.70"
24-Oct-19,"7,509.73","7,532.87","7,446.99","7,493.49","7,493.49"
23-Oct-19,"8,076.23","8,093.00","7,469.32","7,514.67","7,514.67"
22-Oct-19,"8,243.40","8,296.65","8,074.46","8,078.20","8,078.20"
21-Oct-19,"8,225.12","8,296.69","8,196.42","8,243.72","8,243.72"
20-Oct-19,"7,997.81","8,281.82","7,949.44","8,222.08","8,222.08"
19-Oct-19,"7,973.80","8,082.63","7,944.78","7,988.56","7,988.56"
18-Oct-19,"8,100.93","8,138.41","7,902.16","7,973.21","7,973.21"
17-Oct-19,"8,047.81","8,134.83","8,000.94","8,103.91","8,103.91"
16-Oct-19,"8,204.67","8,216.81","7,985.09","8,047.53","8,047.53"
15-Oct-19,"8,373.46","8,410.71","8,182.71","8,205.37","8,205.37"
14-Oct-19,"8,320.83","8,390.21","8,284.13","8,374.69","8,374.69"
13-Oct-19,"8,336.90","8,470.99","8,276.61","8,321.01","8,321.01"
12-Oct-19,"8,315.67","8,415.24","8,313.34","8,336.56","8,336.56"
11-Oct-19,"8,585.26","8,721.78","8,316.18","8,321.76","8,321.76"
10-Oct-19,"8,585.28","8,625.27","8,471.93","8,586.47","8,586.47"
9-Oct-19,"8,229.84","8,627.71","8,169.30","8,595.74","8,595.74"
8-Oct-19,"8,246.85","8,332.71","8,185.76","8,228.78","8,228.78"
7-Oct-19,"7,989.12","8,308.45","7,905.77","8,245.62","8,245.62"
6-Oct-19,"8,149.88","8,161.41","7,958.85","7,988.16","7,988.16"
5-Oct-19,"8,210.15","8,215.53","8,071.12","8,151.50","8,151.50"
4-Oct-19,"8,259.49","8,260.06","8,151.24","8,205.94","8,205.94"
3-Oct-19,"8,390.77","8,414.23","8,146.44","8,259.99","8,259.99"
2-Oct-19,"8,344.21","8,393.04","8,227.70","8,393.04","8,393.04"
1-Oct-19,"8,299.72","8,497.69","8,232.68","8,343.28","8,343.28"
30-Sep-19,"8,104.23","8,314.23","7,830.76","8,293.87","8,293.87"
29-Sep-19,"8,246.04","8,261.71","7,990.50","8,104.19","8,104.19"
28-Sep-19,"8,251.27","8,285.62","8,125.43","8,245.92","8,245.92"
27-Sep-19,"8,113.10","8,271.52","7,965.92","8,251.85","8,251.85"
26-Sep-19,"8,487.67","8,515.69","7,895.63","8,118.97","8,118.97"
25-Sep-19,"8,603.43","8,744.83","8,325.40","8,486.99","8,486.99"
24-Sep-19,"9,729.32","9,804.32","8,370.80","8,620.57","8,620.57"
23-Sep-19,"10,067.96","10,074.24","9,727.14","9,729.32","9,729.32"
22-Sep-19,"10,024.12","10,074.44","9,922.53","10,070.39","10,070.39"
21-Sep-19,"10,183.65","10,188.10","10,000.71","10,019.72","10,019.72"
20-Sep-19,"10,266.32","10,285.87","10,132.19","10,181.64","10,181.64"
19-Sep-19,"10,200.50","10,295.67","9,851.69","10,266.42","10,266.42"
18-Sep-19,"10,247.80","10,275.93","10,191.47","10,198.25","10,198.25"
17-Sep-19,"10,281.51","10,296.77","10,199.74","10,241.27","10,241.27"
16-Sep-19,"10,347.22","10,386.87","10,189.74","10,276.79","10,276.79"
15-Sep-19,"10,356.47","10,387.04","10,313.09","10,347.71","10,347.71"
14-Sep-19,"10,345.40","10,422.13","10,291.69","10,358.05","10,358.05"
13-Sep-19,"10,415.36","10,441.49","10,226.60","10,360.55","10,360.55"
12-Sep-19,"10,176.82","10,442.25","10,099.24","10,410.13","10,410.13"
11-Sep-19,"10,123.04","10,215.95","9,980.78","10,178.37","10,178.37"
10-Sep-19,"10,336.41","10,394.35","10,020.57","10,115.98","10,115.98"
9-Sep-19,"10,443.23","10,450.31","10,144.93","10,334.97","10,334.97"
8-Sep-19,"10,518.11","10,595.64","10,409.09","10,441.28","10,441.28"
7-Sep-19,"10,353.93","10,558.67","10,348.92","10,517.25","10,517.25"
6-Sep-19,"10,578.20","10,898.76","10,292.30","10,353.30","10,353.30"
5-Sep-19,"10,588.18","10,627.27","10,516.42","10,575.53","10,575.53"
4-Sep-19,"10,621.18","10,762.64","10,434.71","10,594.49","10,594.49"
3-Sep-19,"10,345.73","10,736.10","10,308.55","10,623.54","10,623.54"
2-Sep-19,"9,757.47","10,396.59","9,730.65","10,346.76","10,346.76"
1-Sep-19,"9,630.59","9,796.76","9,582.94","9,757.97","9,757.97"
31-Aug-19,"9,597.54","9,673.22","9,531.80","9,630.66","9,630.66"
30-Aug-19,"9,514.84","9,656.12","9,428.30","9,598.17","9,598.17"
29-Aug-19,"9,756.79","9,756.79","9,421.63","9,510.20","9,510.20"
28-Aug-19,"10,203.43","10,279.37","9,716.66","9,754.42","9,754.42"
27-Aug-19,"10,372.83","10,381.33","10,087.30","10,185.50","10,185.50"
26-Aug-19,"10,126.30","10,512.33","10,126.30","10,370.82","10,370.82"
25-Aug-19,"10,160.74","10,304.62","10,008.79","10,138.52","10,138.52"
24-Aug-19,"10,407.64","10,418.02","9,982.30","10,159.96","10,159.96"
23-Aug-19,"10,136.31","10,442.44","10,078.19","10,407.96","10,407.96"
22-Aug-19,"10,142.52","10,233.00","9,831.46","10,131.06","10,131.06"
21-Aug-19,"10,764.57","10,798.73","9,962.72","10,138.05","10,138.05"
20-Aug-19,"10,916.35","10,947.04","10,618.96","10,763.23","10,763.23"
19-Aug-19,"10,350.28","10,916.05","10,313.20","10,916.05","10,916.05"
18-Aug-19,"10,233.01","10,487.07","10,119.09","10,345.81","10,345.81"
17-Aug-19,"10,358.72","10,452.63","10,086.70","10,231.74","10,231.74"
16-Aug-19,"10,319.42","10,524.35","9,855.48","10,374.34","10,374.34"
15-Aug-19,"10,038.42","10,437.41","9,675.32","10,311.55","10,311.55"
14-Aug-19,"10,889.49","10,889.56","10,028.14","10,051.70","10,051.70"
13-Aug-19,"11,385.05","11,420.05","10,830.33","10,895.83","10,895.83"
12-Aug-19,"11,528.19","11,528.19","11,320.95","11,382.62","11,382.62"
11-Aug-19,"11,349.74","11,523.58","11,248.29","11,523.58","11,523.58"
10-Aug-19,"11,861.56","11,915.66","11,323.90","11,354.02","11,354.02"
9-Aug-19,"11,953.47","11,970.46","11,709.75","11,862.94","11,862.94"
8-Aug-19,"11,954.04","11,979.42","11,556.17","11,966.41","11,966.41"
7-Aug-19,"11,476.19","12,036.99","11,433.70","11,941.97","11,941.97"
6-Aug-19,"11,811.54","12,273.82","11,290.73","11,478.17","11,478.17"
5-Aug-19,"10,960.74","11,895.09","10,960.74","11,805.65","11,805.65"
4-Aug-19,"10,821.63","11,009.21","10,620.28","10,970.18","10,970.18"
3-Aug-19,"10,519.28","10,946.78","10,503.50","10,821.73","10,821.73"
2-Aug-19,"10,402.04","10,657.95","10,371.01","10,518.17","10,518.17"
1-Aug-19,"10,077.44","10,446.92","9,922.02","10,399.67","10,399.67"
31-Jul-19,"9,604.05","10,085.63","9,598.10","10,085.63","10,085.63"
30-Jul-19,"9,522.33","9,701.76","9,437.34","9,607.42","9,607.42"
29-Jul-19,"9,548.18","9,681.65","9,472.95","9,519.15","9,519.15"
28-Jul-19,"9,491.63","9,575.54","9,252.30","9,552.86","9,552.86"
27-Jul-19,"9,871.17","10,167.32","9,411.52","9,477.68","9,477.68"
26-Jul-19,"9,913.13","9,916.52","9,717.98","9,870.30","9,870.30"
25-Jul-19,"9,809.10","10,154.25","9,773.96","9,911.84","9,911.84"
24-Jul-19,"9,887.73","9,908.80","9,614.31","9,811.93","9,811.93"
23-Jul-19,"10,346.75","10,346.75","9,883.59","9,900.77","9,900.77"
22-Jul-19,"10,596.95","10,651.79","10,154.92","10,343.11","10,343.11"
21-Jul-19,"10,777.53","10,841.89","10,389.60","10,599.11","10,599.11"
20-Jul-19,"10,525.82","11,048.66","10,451.28","10,767.14","10,767.14"
19-Jul-19,"10,653.96","10,716.98","10,229.63","10,530.73","10,530.73"
18-Jul-19,"9,698.50","10,736.84","9,376.80","10,666.48","10,666.48"
17-Jul-19,"9,471.21","9,963.13","9,163.13","9,693.80","9,693.80"
16-Jul-19,"10,896.65","10,996.63","9,448.11","9,477.64","9,477.64"
15-Jul-19,"10,257.84","11,052.77","9,992.01","10,895.09","10,895.09"
14-Jul-19,"11,381.02","11,451.20","10,234.58","10,256.06","10,256.06"
13-Jul-19,"11,813.13","11,841.96","10,908.48","11,392.38","11,392.38"
12-Jul-19,"11,354.30","11,905.49","11,179.14","11,815.99","11,815.99"
11-Jul-19,"12,139.71","12,144.62","11,158.92","11,358.66","11,358.66"
10-Jul-19,"12,571.54","13,129.53","11,710.98","12,156.51","12,156.51"
9-Jul-19,"12,284.33","12,779.13","12,233.26","12,573.81","12,573.81"
8-Jul-19,"11,446.60","12,345.83","11,393.37","12,285.96","12,285.96"
7-Jul-19,"11,217.62","11,541.62","11,148.80","11,450.85","11,450.85"
6-Jul-19,"10,982.54","11,620.96","10,982.54","11,208.55","11,208.55"
5-Jul-19,"11,203.10","11,395.66","10,874.96","10,978.46","10,978.46"
4-Jul-19,"11,972.72","12,006.08","11,166.57","11,215.44","11,215.44"
3-Jul-19,"10,818.16","11,968.08","10,818.16","11,961.27","11,961.27"
2-Jul-19,"10,588.68","10,912.19","9,737.88","10,801.68","10,801.68"
1-Jul-19,"10,796.93","11,206.44","10,089.31","10,583.13","10,583.13"
30-Jun-19,"11,931.99","12,178.38","10,799.01","10,817.16","10,817.16"
29-Jun-19,"12,400.76","12,400.91","11,508.38","11,959.37","11,959.37"
28-Jun-19,"11,162.17","12,445.17","10,914.50","12,407.33","12,407.33"
27-Jun-19,"13,017.13","13,311.14","10,491.85","11,182.81","11,182.81"
26-Jun-19,"11,778.58","13,796.49","11,755.60","13,016.23","13,016.23"
25-Jun-19,"11,007.20","11,790.92","11,007.20","11,790.92","11,790.92"
24-Jun-19,"10,853.74","11,065.90","10,610.43","11,011.10","11,011.10"
23-Jun-19,"10,696.69","11,246.14","10,556.10","10,855.37","10,855.37"
22-Jun-19,"10,175.92","11,157.35","10,107.04","10,701.69","10,701.69"
21-Jun-19,"9,525.07","10,144.56","9,525.07","10,144.56","10,144.56"
20-Jun-19,"9,273.06","9,594.42","9,232.48","9,527.16","9,527.16"
19-Jun-19,"9,078.73","9,299.62","9,070.40","9,273.52","9,273.52"
18-Jun-19,"9,335.47","9,348.37","9,004.90","9,081.76","9,081.76"
17-Jun-19,"8,988.92","9,416.41","8,988.92","9,320.35","9,320.35"
16-Jun-19,"8,841.44","9,335.87","8,814.56","8,994.49","8,994.49"
15-Jun-19,"8,689.75","8,859.13","8,618.40","8,838.38","8,838.38"
14-Jun-19,"8,230.90","8,710.64","8,183.39","8,693.83","8,693.83"
13-Jun-19,"8,145.55","8,311.57","8,087.06","8,230.92","8,230.92"
12-Jun-19,"7,925.43","8,196.65","7,862.36","8,145.86","8,145.86"
11-Jun-19,"8,004.24","8,026.39","7,772.80","7,927.71","7,927.71"
10-Jun-19,"7,692.28","8,031.91","7,586.73","8,000.33","8,000.33"
9-Jun-19,"7,949.67","7,975.97","7,583.22","7,688.08","7,688.08"
8-Jun-19,"8,036.77","8,076.89","7,837.61","7,954.13","7,954.13"
7-Jun-19,"7,826.90","8,126.15","7,788.37","8,043.95","8,043.95"
6-Jun-19,"7,819.63","7,937.34","7,571.47","7,822.02","7,822.02"
5-Jun-19,"7,704.34","7,901.85","7,668.67","7,824.23","7,824.23"
4-Jun-19,"8,210.99","8,210.99","7,564.49","7,707.77","7,707.77"
3-Jun-19,"8,741.75","8,743.50","8,204.19","8,209.00","8,209.00"
2-Jun-19,"8,565.47","8,809.30","8,561.24","8,742.96","8,742.96"
1-Jun-19,"8,573.84","8,625.60","8,481.58","8,564.02","8,564.02"
31-May-19,"8,320.29","8,586.66","8,172.55","8,574.50","8,574.50"
30-May-19,"8,661.76","9,008.31","8,221.27","8,319.47","8,319.47"
29-May-19,"8,718.59","8,755.85","8,482.73","8,659.49","8,659.49"
28-May-19,"8,802.76","8,807.02","8,634.72","8,719.96","8,719.96"
27-May-19,"8,674.07","8,907.17","8,668.71","8,805.78","8,805.78"
26-May-19,"8,055.21","8,687.52","7,924.67","8,673.22","8,673.22"
25-May-19,"7,991.89","8,117.93","7,965.98","8,052.54","8,052.54"
24-May-19,"7,881.70","8,140.72","7,824.45","7,987.37","7,987.37"
23-May-19,"7,677.27","7,943.79","7,533.20","7,881.85","7,881.85"
22-May-19,"7,956.29","7,997.61","7,615.99","7,680.07","7,680.07"
21-May-19,"7,977.97","8,062.17","7,843.34","7,963.33","7,963.33"
20-May-19,"8,196.92","8,200.97","7,678.78","7,978.31","7,978.31"
19-May-19,"7,267.96","8,261.94","7,267.96","8,197.69","8,197.69"
18-May-19,"7,341.66","7,447.27","7,251.50","7,271.21","7,271.21"
17-May-19,"7,886.93","7,929.15","7,038.12","7,343.90","7,343.90"
16-May-19,"8,194.50","8,320.82","7,729.61","7,884.91","7,884.91"
15-May-19,"7,989.37","8,216.42","7,899.11","8,205.17","8,205.17"
14-May-19,"7,807.88","8,268.71","7,696.39","7,994.42","7,994.42"
13-May-19,"6,971.18","8,047.41","6,898.28","7,814.92","7,814.92"
12-May-19,"7,203.51","7,503.87","6,815.77","6,972.37","6,972.37"
11-May-19,"6,379.67","7,333.00","6,375.70","7,204.77","7,204.77"
10-May-19,"6,175.82","6,434.62","6,161.52","6,378.85","6,378.85"
9-May-19,"5,982.32","6,183.04","5,982.32","6,174.53","6,174.53"
8-May-19,"5,849.48","5,989.98","5,794.72","5,982.46","5,982.46"
7-May-19,"5,745.60","5,988.18","5,741.40","5,829.50","5,829.50"
6-May-19,"5,791.69","5,802.96","5,653.69","5,746.81","5,746.81"
5-May-19,"5,831.07","5,833.86","5,708.04","5,795.71","5,795.71"
4-May-19,"5,769.20","5,886.89","5,645.47","5,831.17","5,831.17"
3-May-19,"5,505.55","5,865.88","5,490.20","5,768.29","5,768.29"
2-May-19,"5,402.42","5,522.26","5,394.22","5,505.28","5,505.28"
1-May-19,"5,350.91","5,418.00","5,347.65","5,402.70","5,402.70"
30-Apr-19,"5,247.73","5,363.26","5,224.19","5,350.73","5,350.73"
29-Apr-19,"5,284.86","5,311.27","5,216.49","5,247.35","5,247.35"
28-Apr-19,"5,271.75","5,326.23","5,255.68","5,285.14","5,285.14"
27-Apr-19,"5,279.47","5,310.75","5,233.64","5,268.29","5,268.29"
26-Apr-19,"5,210.30","5,383.63","5,177.37","5,279.35","5,279.35"
25-Apr-19,"5,466.52","5,542.24","5,181.34","5,210.52","5,210.52"
24-Apr-19,"5,571.51","5,642.04","5,418.26","5,464.87","5,464.87"
23-Apr-19,"5,399.37","5,633.80","5,389.41","5,572.36","5,572.36"
22-Apr-19,"5,312.49","5,422.69","5,280.28","5,399.37","5,399.37"
21-Apr-19,"5,335.88","5,359.92","5,257.34","5,314.53","5,314.53"
20-Apr-19,"5,304.16","5,358.49","5,295.88","5,337.89","5,337.89"
19-Apr-19,"5,298.15","5,336.68","5,233.33","5,303.81","5,303.81"
18-Apr-19,"5,251.48","5,319.99","5,250.51","5,298.39","5,298.39"
17-Apr-19,"5,236.14","5,274.28","5,219.21","5,251.94","5,251.94"
16-Apr-19,"5,066.58","5,238.95","5,055.19","5,235.56","5,235.56"
15-Apr-19,"5,167.32","5,196.61","5,024.07","5,067.11","5,067.11"
14-Apr-19,"5,095.76","5,184.02","5,053.57","5,167.72","5,167.72"
13-Apr-19,"5,088.85","5,127.12","5,061.59","5,096.59","5,096.59"
12-Apr-19,"5,061.20","5,103.27","4,955.85","5,089.54","5,089.54"
11-Apr-19,"5,325.08","5,354.23","5,017.30","5,064.49","5,064.49"
10-Apr-19,"5,204.11","5,421.65","5,193.38","5,324.55","5,324.55"
9-Apr-19,"5,289.92","5,289.92","5,167.42","5,204.96","5,204.96"
8-Apr-19,"5,199.84","5,318.84","5,148.21","5,289.77","5,289.77"
7-Apr-19,"5,062.79","5,235.19","5,050.41","5,198.90","5,198.90"
6-Apr-19,"5,036.79","5,205.82","4,992.22","5,059.82","5,059.82"
5-Apr-19,"4,922.81","5,053.51","4,919.49","5,036.68","5,036.68"
4-Apr-19,"4,971.31","5,063.16","4,836.79","4,922.80","4,922.80"
